Date,IBGE6,Type,N
2021-06-10,171875,First Doe,27
2021-06-10,171875,Second Doe,4
2021-06-10,171880,First Doe,56
2021-06-10,171880,Second Doe,1
2021-06-10,171884,First Doe,99
2021-06-10,171884,Second Doe,1
2021-06-10,171886,First Doe,10
2021-06-10,171886,Second Doe,11
2021-06-10,171888,First Doe,1
2021-06-10,171889,First Doe,1
2021-06-10,171890,First Doe,19
2021-06-10,171890,Second Doe,13
2021-06-10,171900,First Doe,19
2021-06-10,171900,Second Doe,1
2021-06-10,172000,First Doe,42
2021-06-10,172010,First Doe,6
2021-06-10,172010,Second Doe,1
2021-06-10,172015,First Doe,13
2021-06-10,172020,First Doe,19
2021-06-10,172025,First Doe,5
2021-06-10,172025,Second Doe,7
2021-06-10,172030,First Doe,33
2021-06-10,172030,Second Doe,6
2021-06-10,172049,First Doe,2
2021-06-10,172065,First Doe,10
2021-06-10,172080,First Doe,91
2021-06-10,172080,Second Doe,1
2021-06-10,172085,First Doe,3
2021-06-10,172090,First Doe,1
2021-06-10,172093,First Doe,2
2021-06-10,172097,First Doe,24
2021-06-10,172097,Second Doe,3
2021-06-10,172100,First Doe,1790
2021-06-10,172100,Second Doe,64
2021-06-10,172110,First Doe,22
2021-06-10,172110,Second Doe,4
2021-06-10,172120,First Doe,89
2021-06-10,172120,Second Doe,9
2021-06-10,172125,First Doe,10
2021-06-10,172130,First Doe,8
2021-06-10,172208,First Doe,110
2021-06-10,172210,First Doe,38
2021-06-10,172210,Second Doe,2
2021-06-10,210005,First Doe,1
2021-06-10,210005,Second Doe,1
2021-06-10,210050,First Doe,1
2021-06-10,210095,First Doe,1
2021-06-10,210140,First Doe,1
2021-06-10,210140,Second Doe,1
2021-06-10,210160,First Doe,3
2021-06-10,210203,First Doe,1
2021-06-10,210232,First Doe,1
2021-06-10,210280,First Doe,3
2021-06-10,210300,First Doe,1
2021-06-10,210330,First Doe,4
2021-06-10,210405,First Doe,2
2021-06-10,210405,Second Doe,1
2021-06-10,210407,First Doe,1
2021-06-10,210409,First Doe,1
2021-06-10,210455,First Doe,1
2021-06-10,210530,First Doe,41
2021-06-10,210530,Second Doe,3
2021-06-10,210540,First Doe,1
2021-06-10,210550,First Doe,1
2021-06-10,210790,First Doe,1
2021-06-10,210800,Second Doe,1
2021-06-10,210900,First Doe,2
2021-06-10,210910,First Doe,1
2021-06-10,210950,First Doe,1
2021-06-10,210955,First Doe,1
2021-06-10,211020,First Doe,1
2021-06-10,211065,First Doe,1
2021-06-10,211130,First Doe,2
2021-06-10,211130,Second Doe,1
2021-06-10,211140,First Doe,1
2021-06-10,211150,First Doe,1
2021-06-10,211153,First Doe,1
2021-06-10,211160,First Doe,1
2021-06-10,211190,First Doe,2
2021-06-10,211400,First Doe,1
2021-06-10,220140,First Doe,1
2021-06-10,220155,Second Doe,1
2021-06-10,220190,First Doe,1
2021-06-10,220300,First Doe,3
2021-06-10,220440,First Doe,1
2021-06-10,220670,First Doe,1
2021-06-10,220730,First Doe,1
2021-06-10,220770,First Doe,1
2021-06-10,220960,First Doe,1
2021-06-10,221100,First Doe,5
2021-06-10,221120,First Doe,2
2021-06-10,230110,First Doe,1
2021-06-10,230837,First Doe,1
2021-06-10,231120,First Doe,1
2021-06-10,231160,First Doe,1
2021-06-10,240810,First Doe,1
2021-06-10,250750,First Doe,1
2021-06-10,251450,First Doe,1
2021-06-10,260110,First Doe,1
2021-06-10,260990,First Doe,1
2021-06-10,261160,First Doe,1
2021-06-10,261390,First Doe,2
2021-06-10,261420,First Doe,1
2021-06-10,270430,First Doe,1
2021-06-10,270670,First Doe,1
2021-06-10,280030,First Doe,1
2021-06-10,290320,First Doe,3
2021-06-10,290390,First Doe,1
2021-06-10,290560,First Doe,1
2021-06-10,290570,First Doe,1
2021-06-10,290760,First Doe,1
2021-06-10,291080,First Doe,1
2021-06-10,291110,First Doe,1
2021-06-10,291300,First Doe,1
2021-06-10,291370,First Doe,1
2021-06-10,291840,First Doe,1
2021-06-10,291955,First Doe,5
2021-06-10,291955,Second Doe,1
2021-06-10,292010,First Doe,1
2021-06-10,292120,First Doe,1
2021-06-10,292290,First Doe,1
2021-06-10,292400,First Doe,1
2021-06-10,292600,First Doe,1
2021-06-10,292640,First Doe,1
2021-06-10,292740,First Doe,2
2021-06-10,310010,First Doe,1
2021-06-10,310350,First Doe,2
2021-06-10,310620,First Doe,1
2021-06-10,310670,Second Doe,1
2021-06-10,310855,First Doe,1
2021-06-10,311180,First Doe,1
2021-06-10,311430,First Doe,1
2021-06-10,312610,First Doe,1
2021-06-10,312870,First Doe,1
2021-06-10,312980,First Doe,1
2021-06-10,313340,First Doe,1
2021-06-10,313560,First Doe,1
2021-06-10,313680,First Doe,1
2021-06-10,313930,First Doe,1
2021-06-10,314330,First Doe,1
2021-06-10,314800,First Doe,4
2021-06-10,315180,First Doe,1
2021-06-10,316860,First Doe,1
2021-06-10,317010,First Doe,1
2021-06-10,317020,First Doe,5
2021-06-10,317040,First Doe,1
2021-06-10,317043,First Doe,1
2021-06-10,320390,First Doe,1
2021-06-10,330023,First Doe,1
2021-06-10,330455,First Doe,3
2021-06-10,330455,Second Doe,1
2021-06-10,350280,First Doe,1
2021-06-10,350550,First Doe,1
2021-06-10,350600,First Doe,1
2021-06-10,351110,First Doe,1
2021-06-10,352480,First Doe,1
2021-06-10,352530,First Doe,1
2021-06-10,352940,First Doe,1
2021-06-10,353030,First Doe,1
2021-06-10,353440,First Doe,1
2021-06-10,353870,First Doe,1
2021-06-10,354140,First Doe,1
2021-06-10,354340,First Doe,1
2021-06-10,354380,First Doe,1
2021-06-10,354520,First Doe,1
2021-06-10,354790,First Doe,1
2021-06-10,354910,First Doe,1
2021-06-10,354980,First Doe,2
2021-06-10,355030,First Doe,4
2021-06-10,355030,Second Doe,1
2021-06-10,355220,First Doe,1
2021-06-10,355280,Second Doe,1
2021-06-10,410200,First Doe,1
2021-06-10,410360,First Doe,1
2021-06-10,410430,First Doe,2
2021-06-10,410450,Second Doe,1
2021-06-10,410480,First Doe,1
2021-06-10,410690,First Doe,4
2021-06-10,410820,First Doe,1
2021-06-10,411275,First Doe,1
2021-06-10,411350,Second Doe,1
2021-06-10,411370,First Doe,4
2021-06-10,411460,First Doe,1
2021-06-10,411520,First Doe,3
2021-06-10,411710,First Doe,1
2021-06-10,411740,First Doe,1
2021-06-10,411990,First Doe,1
2021-06-10,412175,First Doe,1
2021-06-10,412770,First Doe,2
2021-06-10,420240,First Doe,3
2021-06-10,420540,First Doe,1
2021-06-10,420890,First Doe,2
2021-06-10,420910,First Doe,1
2021-06-10,430610,First Doe,1
2021-06-10,430790,First Doe,1
2021-06-10,431490,First Doe,2
2021-06-10,431690,First Doe,1
2021-06-10,432100,First Doe,1
2021-06-10,500270,First Doe,1
2021-06-10,500630,First Doe,1
2021-06-10,500660,First Doe,1
2021-06-10,500769,First Doe,2
2021-06-10,500797,First Doe,1
2021-06-10,510010,First Doe,1
2021-06-10,510180,First Doe,1
2021-06-10,510285,First Doe,1
2021-06-10,510335,First Doe,2
2021-06-10,510340,First Doe,1
2021-06-10,510760,First Doe,1
2021-06-10,510860,First Doe,2
2021-06-10,520005,First Doe,1
2021-06-10,520013,First Doe,1
2021-06-10,520025,First Doe,1
2021-06-10,520110,First Doe,5
2021-06-10,520110,Second Doe,2
2021-06-10,520140,First Doe,25
2021-06-10,520140,Second Doe,5
2021-06-10,520170,First Doe,1
2021-06-10,520235,First Doe,1
2021-06-10,520320,First Doe,1
2021-06-10,520490,First Doe,8
2021-06-10,520490,Second Doe,3
2021-06-10,520510,First Doe,1
2021-06-10,520530,First Doe,2
2021-06-10,520530,Second Doe,12
2021-06-10,520580,First Doe,1
2021-06-10,520620,First Doe,1
2021-06-10,520740,Second Doe,1
2021-06-10,520750,First Doe,1
2021-06-10,520780,First Doe,1
2021-06-10,520810,First Doe,1
2021-06-10,520870,First Doe,53
2021-06-10,520870,Second Doe,6
2021-06-10,520880,First Doe,3
2021-06-10,520910,First Doe,1
2021-06-10,521000,First Doe,1
2021-06-10,521010,First Doe,2
2021-06-10,521040,Second Doe,1
2021-06-10,521090,First Doe,1
2021-06-10,521120,First Doe,1
2021-06-10,521150,First Doe,2
2021-06-10,521180,First Doe,1
2021-06-10,521190,First Doe,1
2021-06-10,521220,First Doe,1
2021-06-10,521250,First Doe,2
2021-06-10,521308,First Doe,3
2021-06-10,521308,Second Doe,4
2021-06-10,521350,First Doe,2
2021-06-10,521483,First Doe,2
2021-06-10,521720,First Doe,1
2021-06-10,521740,First Doe,2
2021-06-10,521760,First Doe,1
2021-06-10,521800,First Doe,12
2021-06-10,521800,Second Doe,1
2021-06-10,521880,First Doe,4
2021-06-10,521890,First Doe,2
2021-06-10,521970,First Doe,1
2021-06-10,521971,First Doe,1
2021-06-10,521975,First Doe,2
2021-06-10,522000,Second Doe,1
2021-06-10,522010,First Doe,3
2021-06-10,522020,First Doe,11
2021-06-10,522020,Second Doe,1
2021-06-10,522045,First Doe,8
2021-06-10,522140,First Doe,5
2021-06-10,522140,Second Doe,1
2021-06-10,522160,First Doe,3
2021-06-10,522170,Second Doe,2
2021-06-10,522185,First Doe,3
2021-06-10,530010,First Doe,33
2021-06-10,530010,Second Doe,1
2021-06-11,110012,First Doe,1
2021-06-11,110020,First Doe,1
2021-06-11,110045,First Doe,1
2021-06-11,120040,First Doe,1
2021-06-11,130260,Second Doe,1
2021-06-11,130420,Second Doe,1
2021-06-11,140010,First Doe,2
2021-06-11,150013,First Doe,1
2021-06-11,150034,First Doe,1
2021-06-11,150060,First Doe,4
2021-06-11,150140,First Doe,7
2021-06-11,150157,First Doe,1
2021-06-11,150170,First Doe,1
2021-06-11,150210,First Doe,2
2021-06-11,150215,First Doe,5
2021-06-11,150240,First Doe,1
2021-06-11,150270,First Doe,27
2021-06-11,150276,First Doe,2
2021-06-11,150304,First Doe,3
2021-06-11,150360,First Doe,2
2021-06-11,150370,First Doe,3
2021-06-11,150420,First Doe,9
2021-06-11,150506,First Doe,1
2021-06-11,150543,First Doe,4
2021-06-11,150548,First Doe,2
2021-06-11,150549,First Doe,2
2021-06-11,150553,First Doe,14
2021-06-11,150553,Second Doe,1
2021-06-11,150563,First Doe,2
2021-06-11,150613,First Doe,8
2021-06-11,150618,First Doe,1
2021-06-11,150620,First Doe,1
2021-06-11,150658,First Doe,1
2021-06-11,150670,First Doe,2
2021-06-11,150670,Second Doe,2
2021-06-11,150680,First Doe,1
2021-06-11,150730,First Doe,6
2021-06-11,150740,First Doe,1
2021-06-11,150745,First Doe,5
2021-06-11,150750,First Doe,1
2021-06-11,150750,Second Doe,1
2021-06-11,150775,First Doe,1
2021-06-11,150795,First Doe,1
2021-06-11,150808,First Doe,4
2021-06-11,150810,First Doe,4
2021-06-11,150812,First Doe,1
2021-06-11,150840,First Doe,3
2021-06-11,150840,Second Doe,1
2021-06-11,170025,First Doe,1
2021-06-11,170025,Second Doe,1
2021-06-11,170030,First Doe,10
2021-06-11,170035,First Doe,21
2021-06-11,170035,Second Doe,4
2021-06-11,170040,First Doe,32
2021-06-11,170070,First Doe,43
2021-06-11,170070,Second Doe,1
2021-06-11,170100,First Doe,6
2021-06-11,170100,Second Doe,4
2021-06-11,170105,First Doe,1
2021-06-11,170110,First Doe,83
2021-06-11,170110,Second Doe,2
2021-06-11,170130,First Doe,13
2021-06-11,170130,Second Doe,11
2021-06-11,170190,First Doe,21
2021-06-11,170190,Second Doe,9
2021-06-11,170200,First Doe,52
2021-06-11,170200,Second Doe,2
2021-06-11,170210,First Doe,989
2021-06-11,170210,Second Doe,58
2021-06-11,170215,First Doe,8
2021-06-11,170220,First Doe,9
2021-06-11,170230,First Doe,7
2021-06-11,170240,First Doe,162
2021-06-11,170240,Second Doe,6
2021-06-11,170255,First Doe,48
2021-06-11,170255,Second Doe,1
2021-06-11,170270,First Doe,4
2021-06-11,170290,First Doe,29
2021-06-11,170300,First Doe,66
2021-06-11,170300,Second Doe,9
2021-06-11,170305,First Doe,5
2021-06-11,170307,First Doe,1
2021-06-11,170310,First Doe,6
2021-06-11,170310,Second Doe,7
2021-06-11,170320,First Doe,30
2021-06-11,170330,First Doe,2
2021-06-11,170330,Second Doe,1
2021-06-11,170360,First Doe,1
2021-06-11,170370,First Doe,7
2021-06-11,170380,First Doe,10
2021-06-11,170380,Second Doe,1
2021-06-11,170382,First Doe,1
2021-06-11,170384,First Doe,38
2021-06-11,170386,First Doe,47
2021-06-11,170388,First Doe,10
2021-06-11,170389,First Doe,26
2021-06-11,170390,First Doe,21
2021-06-11,170390,Second Doe,9
2021-06-11,170410,First Doe,35
2021-06-11,170410,Second Doe,2
2021-06-11,170460,First Doe,1
2021-06-11,170510,First Doe,36
2021-06-11,170510,Second Doe,2
2021-06-11,170550,First Doe,565
2021-06-11,170550,Second Doe,14
2021-06-11,170555,First Doe,126
2021-06-11,170560,First Doe,22
2021-06-11,170600,First Doe,39
2021-06-11,170610,First Doe,20
2021-06-11,170610,Second Doe,8
2021-06-11,170625,First Doe,9
2021-06-11,170650,First Doe,3
2021-06-11,170700,First Doe,92
2021-06-11,170700,Second Doe,8
2021-06-11,170710,First Doe,75
2021-06-11,170720,First Doe,25
2021-06-11,170730,First Doe,29
2021-06-11,170740,First Doe,17
2021-06-11,170740,Second Doe,1
2021-06-11,170755,First Doe,34
2021-06-11,170765,First Doe,8
2021-06-11,170770,First Doe,18
2021-06-11,170770,Second Doe,7
2021-06-11,170820,First Doe,47
2021-06-11,170820,Second Doe,3
2021-06-11,170825,First Doe,2
2021-06-11,170830,First Doe,60
2021-06-11,170900,First Doe,14
2021-06-11,170900,Second Doe,14
2021-06-11,170930,First Doe,205
2021-06-11,170930,Second Doe,16
2021-06-11,170950,First Doe,841
2021-06-11,170950,Second Doe,45
2021-06-11,170980,First Doe,28
2021-06-11,171050,First Doe,4
2021-06-11,171050,Second Doe,4
2021-06-11,171070,First Doe,43
2021-06-11,171070,First Doe,2
2021-06-11,171070,Second Doe,1
2021-06-11,171090,First Doe,52
2021-06-11,171090,Second Doe,6
2021-06-11,171110,First Doe,13
2021-06-11,171110,Second Doe,1
2021-06-11,171150,First Doe,5
2021-06-11,171150,Second Doe,1
2021-06-11,171190,First Doe,12
2021-06-11,171190,Second Doe,2
2021-06-11,171195,First Doe,12
2021-06-11,171200,First Doe,4
2021-06-11,171215,First Doe,2
2021-06-11,171240,First Doe,21
2021-06-11,171240,Second Doe,1
2021-06-11,171245,First Doe,62
2021-06-11,171250,First Doe,2
2021-06-11,171250,Second Doe,1
2021-06-11,171270,First Doe,1
2021-06-11,171280,First Doe,2
2021-06-11,171320,First Doe,49
2021-06-11,171320,Second Doe,19
2021-06-11,171330,First Doe,16
2021-06-11,171360,First Doe,40
2021-06-11,171360,Second Doe,3
2021-06-11,171370,First Doe,1
2021-06-11,171370,Second Doe,1
2021-06-11,171380,First Doe,11
2021-06-11,171395,First Doe,7
2021-06-11,171420,First Doe,65
2021-06-11,171430,First Doe,25
2021-06-11,171488,First Doe,27
2021-06-11,171500,First Doe,13
2021-06-11,171510,First Doe,20
2021-06-11,171515,First Doe,2
2021-06-11,171525,First Doe,29
2021-06-11,171550,First Doe,10
2021-06-11,171550,Second Doe,7
2021-06-11,171570,First Doe,26
2021-06-11,171570,Second Doe,8
2021-06-11,171575,First Doe,143
2021-06-11,171575,Second Doe,2
2021-06-11,171610,First Doe,343
2021-06-11,171610,Second Doe,9
2021-06-11,171620,First Doe,5
2021-06-11,171630,First Doe,7
2021-06-11,171650,First Doe,65
2021-06-11,171650,Second Doe,27
2021-06-11,171660,First Doe,26
2021-06-11,171660,Second Doe,19
2021-06-11,171665,First Doe,49
2021-06-11,171670,First Doe,14
2021-06-11,171670,Second Doe,6
2021-06-11,171700,First Doe,2
2021-06-11,171720,First Doe,9
2021-06-11,171720,Second Doe,1
2021-06-11,171750,First Doe,17
2021-06-11,171750,Second Doe,5
2021-06-11,171780,First Doe,29
2021-06-11,171790,First Doe,40
2021-06-11,171790,Second Doe,7
2021-06-11,171800,First Doe,10
2021-06-11,171820,First Doe,625
2021-06-11,171820,Second Doe,8
2021-06-11,171830,First Doe,64
2021-06-11,171830,Second Doe,8
2021-06-11,171840,First Doe,35
2021-06-11,171845,First Doe,3
2021-06-11,171850,First Doe,25
2021-06-11,171850,Second Doe,2
2021-06-11,171855,First Doe,13
2021-06-11,171855,Second Doe,5
2021-06-11,171865,First Doe,1
2021-06-11,171870,Second Doe,1
2021-06-11,171875,First Doe,9
2021-06-11,171875,Second Doe,1
2021-06-11,171880,First Doe,2
2021-06-11,171884,First Doe,19
2021-06-11,171886,First Doe,113
2021-06-11,171888,First Doe,2
2021-06-11,171889,First Doe,60
2021-06-11,171889,Second Doe,4
2021-06-11,171890,First Doe,60
2021-06-11,171900,First Doe,25
2021-06-11,171900,Second Doe,3
2021-06-11,172000,First Doe,1
2021-06-11,172000,Second Doe,1
2021-06-11,172010,First Doe,34
2021-06-11,172020,First Doe,11
2021-06-11,172020,Second Doe,5
2021-06-11,172030,First Doe,13
2021-06-11,172049,First Doe,32
2021-06-11,172049,Second Doe,2
2021-06-11,172065,First Doe,32
2021-06-11,172065,Second Doe,1
2021-06-11,172080,First Doe,19
2021-06-11,172085,First Doe,2
2021-06-11,172090,First Doe,28
2021-06-11,172090,Second Doe,1
2021-06-11,172093,First Doe,1
2021-06-11,172093,Second Doe,1
2021-06-11,172097,First Doe,3
2021-06-11,172100,First Doe,936
2021-06-11,172100,Second Doe,80
2021-06-11,172110,First Doe,33
2021-06-11,172110,Second Doe,5
2021-06-11,172120,First Doe,106
2021-06-11,172120,Second Doe,2
2021-06-11,172125,First Doe,21
2021-06-11,172130,First Doe,2
2021-06-11,172208,First Doe,73
2021-06-11,172208,Second Doe,10
2021-06-11,172210,First Doe,136
2021-06-11,172210,Second Doe,1
2021-06-11,210005,First Doe,2
2021-06-11,210050,First Doe,1
2021-06-11,210060,First Doe,3
2021-06-11,210120,First Doe,3
2021-06-11,210140,First Doe,11
2021-06-11,210150,First Doe,2
2021-06-11,210160,First Doe,1
2021-06-11,210210,First Doe,1
2021-06-11,210232,First Doe,1
2021-06-11,210235,First Doe,1
2021-06-11,210255,Second Doe,1
2021-06-11,210280,First Doe,3
2021-06-11,210280,Second Doe,1
2021-06-11,210300,First Doe,2
2021-06-11,210320,First Doe,1
2021-06-11,210350,First Doe,1
2021-06-11,210375,First Doe,1
2021-06-11,210405,First Doe,2
2021-06-11,210407,First Doe,1
2021-06-11,210409,First Doe,3
2021-06-11,210410,First Doe,2
2021-06-11,210455,First Doe,1
2021-06-11,210480,First Doe,2
2021-06-11,210530,First Doe,50
2021-06-11,210530,Second Doe,5
2021-06-11,210542,First Doe,1
2021-06-11,210550,Second Doe,1
2021-06-11,210570,First Doe,2
2021-06-11,210592,First Doe,1
2021-06-11,210610,First Doe,3
2021-06-11,210700,First Doe,1
2021-06-11,210770,First Doe,1
2021-06-11,210810,Second Doe,1
2021-06-11,210900,First Doe,2
2021-06-11,210900,Second Doe,1
2021-06-11,210910,First Doe,2
2021-06-11,210950,First Doe,2
2021-06-11,211080,Second Doe,1
2021-06-11,211130,First Doe,7
2021-06-11,211176,First Doe,1
2021-06-11,211180,First Doe,1
2021-06-11,211200,First Doe,1
2021-06-11,211220,First Doe,1
2021-06-11,211260,First Doe,1
2021-06-11,220115,Second Doe,1
2021-06-11,220130,First Doe,1
2021-06-11,220240,First Doe,1
2021-06-11,220275,First Doe,1
2021-06-11,220290,First Doe,1
2021-06-11,220390,First Doe,3
2021-06-11,220450,First Doe,2
2021-06-11,220560,First Doe,1
2021-06-11,220620,First Doe,1
2021-06-11,220700,First Doe,1
2021-06-11,220740,First Doe,1
2021-06-11,220800,First Doe,3
2021-06-11,221000,First Doe,1
2021-06-11,221060,First Doe,1
2021-06-11,221080,First Doe,2
2021-06-11,221100,First Doe,5
2021-06-11,221120,First Doe,1
2021-06-11,230250,First Doe,2
2021-06-11,230270,First Doe,1
2021-06-11,230425,First Doe,1
2021-06-11,230430,First Doe,1
2021-06-11,230440,First Doe,3
2021-06-11,230730,First Doe,3
2021-06-11,230750,First Doe,1
2021-06-11,231140,First Doe,1
2021-06-11,231290,First Doe,2
2021-06-11,231330,First Doe,1
2021-06-11,231340,First Doe,1
2021-06-11,240325,First Doe,1
2021-06-11,240800,First Doe,1
2021-06-11,240830,First Doe,1
2021-06-11,250110,First Doe,1
2021-06-11,250310,First Doe,1
2021-06-11,250750,First Doe,1
2021-06-11,251100,First Doe,1
2021-06-11,251620,First Doe,1
2021-06-11,260110,First Doe,1
2021-06-11,260140,First Doe,1
2021-06-11,260750,First Doe,1
2021-06-11,260880,First Doe,1
2021-06-11,260950,First Doe,1
2021-06-11,261090,First Doe,1
2021-06-11,261160,First Doe,1
2021-06-11,261250,First Doe,1
2021-06-11,261390,First Doe,2
2021-06-11,270030,First Doe,1
2021-06-11,270670,First Doe,1
2021-06-11,280210,First Doe,2
2021-06-11,290320,First Doe,12
2021-06-11,290390,First Doe,1
2021-06-11,290475,First Doe,1
2021-06-11,290520,First Doe,1
2021-06-11,290620,First Doe,1
2021-06-11,290750,First Doe,2
2021-06-11,290810,First Doe,1
2021-06-11,290930,First Doe,1
2021-06-11,290970,First Doe,1
2021-06-11,291072,First Doe,1
2021-06-11,291080,First Doe,3
2021-06-11,291110,First Doe,3
2021-06-11,291170,First Doe,1
2021-06-11,291200,First Doe,1
2021-06-11,291250,First Doe,1
2021-06-11,291310,First Doe,1
2021-06-11,291320,First Doe,1
2021-06-11,291360,First Doe,1
2021-06-11,291460,First Doe,1
2021-06-11,291470,First Doe,2
2021-06-11,291955,First Doe,5
2021-06-11,292370,First Doe,1
2021-06-11,292380,First Doe,1
2021-06-11,292510,First Doe,1
2021-06-11,292640,First Doe,1
2021-06-11,292740,First Doe,1
2021-06-11,292810,First Doe,1
2021-06-11,293050,First Doe,1
2021-06-11,293330,First Doe,1
2021-06-11,293345,First Doe,1
2021-06-11,310340,First Doe,1
2021-06-11,310560,First Doe,1
2021-06-11,310620,First Doe,1
2021-06-11,310900,First Doe,1
2021-06-11,311430,First Doe,1
2021-06-11,311455,First Doe,1
2021-06-11,311540,First Doe,1
2021-06-11,312090,First Doe,1
2021-06-11,312120,First Doe,1
2021-06-11,312710,First Doe,1
2021-06-11,312950,First Doe,1
2021-06-11,313130,First Doe,1
2021-06-11,313240,First Doe,1
2021-06-11,313420,First Doe,3
2021-06-11,313440,First Doe,2
2021-06-11,314100,First Doe,1
2021-06-11,314310,First Doe,1
2021-06-11,314330,First Doe,3
2021-06-11,314410,First Doe,1
2021-06-11,314700,First Doe,2
2021-06-11,314710,First Doe,1
2021-06-11,314800,First Doe,1
